,x,y
0,-0.3292346406770382,-1.0523726034165357
1,0.1317907465677779,-1.406770208002134
2,1.4356002946724737,-0.46020812316873516
3,-1.5548611269729904,-2.214579884047784
4,0.11782690007977482,-0.5397361188658163
5,-0.05155070700440618,-1.196852765631098
6,-0.40449356589778124,-0.8726543993892797
7,-1.2430337152997772,-1.299877929079085
8,-0.3985256717854756,-0.7334311460648539
9,-0.5755854172246221,-1.390528186863674
10,-0.6656517739548291,-1.5140052142775025
11,-1.4543381392734844,-1.4343150124267892
12,0.8584906370080442,-0.4479642490436889
13,-0.6359232197466763,-1.345764359078245
14,-0.12347065115954362,-0.6191500427803716
15,-1.356137108224839,-1.3301059432769837
16,-1.1510497136058573,-1.5520315579367367
17,-0.7865127270152991,-1.778334876900416
18,-0.09466284266213254,-0.8082808195062745
19,0.9454789154015448,-0.5870808501821685
20,1.0522766258171246,-0.40250491052363346
21,1.9692455981240773,0.036777239325520794
22,0.5979697186361783,-0.8227199009785426
23,2.09733791143965,-0.09382604282322171
24,1.2427966701935422,-0.5566568813598769
25,0.425486978538104,-0.7088536338728871
26,0.34061994128714473,-0.3381110487762522
27,-1.526594575837107,-0.9319780965510154
28,-1.191348726868024,-1.3207651896385082
29,-1.8710088724051623,-2.468517696907493
30,1.5240760757537477,-0.6474135705618198
31,0.48143277811149754,-1.0552666346682367
32,0.8252408138484699,-0.5257225215692054
33,1.1509023443737292,-0.14659067707615958
34,-0.23078940165505346,-0.6790853062520437
35,-0.0342935566912948,-1.3283090958676396
36,-0.42385285491456587,-0.7165652061225527
37,0.36498750375825356,-0.6103512025371578
38,-0.34554349287944597,-1.4415865542463022
39,0.41865371787428535,-0.2142628161335174
40,-0.6385619427377458,-1.4665504126478255
41,-0.34168159308191326,-1.2978555620212888
42,0.37178379187411537,-1.3477957916397805
43,0.41603187238623107,-1.0822416876916519
44,-0.22041757715315619,-0.8381404199619655
45,-1.5316428442710521,-1.3127298587173197
46,1.2567717182776819,-0.15598124104424382
47,-1.3427409604612415,-1.6541530721131468
48,-0.33741478341218595,-1.241905152788904
49,-0.6305037717557044,-1.5552350776511337
50,-0.6321387488800416,-0.8837404041637366
51,0.5143385458352906,-0.6502795966082786
52,0.9566929015289479,-0.8293873006036677
53,-0.3409460617393171,-1.0022171367395685
54,-0.7871596183017326,-1.744333838259768
55,-0.2302024822937889,-0.9563167280358068
56,0.04196805398896496,-1.2143718147132285
57,0.8055974325511069,-0.5900203296490452
58,-1.1374221490032288,-1.7979847654981307
59,-0.8919139602727056,-1.6138433616369556
60,-1.6372629403997523,-1.7467154927696067
61,-0.16175786370892126,-0.7695308538955241
62,-1.4768730442923346,-1.9437614973438317
63,0.6394894894870925,-0.6507971799240704
64,1.2755225508434431,-0.36831665799785585
65,0.2965427422746487,-0.6942260096860784
66,0.8673927541404566,-0.5221196694568753
67,-2.2223941449641678,-2.2702018333002982
68,0.4278858355794602,-0.3604537349692364
69,0.38046399554338706,-1.2079534436777333
70,-0.8370074726328336,-1.1935421232374033
71,0.10284731296593469,-1.0562946165370897
72,0.43584886709243476,-0.7175288704943874
73,0.2930499650238181,-0.7539636553793838
74,-0.21219278699381128,-1.6684494727952646
75,-1.2670971050719084,-1.3761401466627456
76,0.1223676030823066,-0.7610508186707494
77,1.5290018266940633,-0.25251572514364096
78,1.2709252219635068,0.3067338832562283
79,-0.450033437245293,-1.060770488065411
80,-1.4167607820958328,-1.6698161534922895
81,0.7544534068727952,-0.5033377161019569
82,-1.1126111256942808,-1.4687694989715994
83,0.7593462307382368,-1.3656495114430776
84,1.1114264343443694,-0.9005793992085682
85,-0.15775808128171148,-1.1806061119101454
86,-0.4541891443856891,-1.067328383209413
87,0.38398374293148263,-0.3989632261770285
88,0.4233793159799271,-0.963946140142049
89,0.7731708058657079,-0.9159157554485879
90,-0.14100550490042987,-0.8516392090521597
91,-0.3586774833949651,-1.4186299737031385
92,0.8888218900837859,-1.1980878469772909
93,-1.9641133402478654,-2.1428523430715227
94,1.2971536870857874,-0.5654811597700091
95,0.4052098387917488,-1.0067228512066082
96,-0.3724509836548815,-1.3267425663273624
97,-1.8575217146649694,-1.812203870732949
98,-1.169418898402556,-1.7587393944132566
99,0.43324501691633127,-0.9428959806404101
100,-1.0997846598208727,-1.5290886108393642
101,-0.29467707640935903,-0.5234863613164652
102,-2.2547157270204448,-1.9719745161987623
103,-1.2157647469121189,-1.462080939671746
104,1.3640121327030845,-0.20617566288960132
105,0.40792272194269824,-1.0705788895207915
106,-1.362564178748091,-1.2527418529077172
107,-0.8628197656045974,-1.2877485377728344
108,-0.23494623533538858,-1.0653341246686288
109,-0.21579099862270462,-1.1971094572319294
110,0.9019955218480648,-1.3784613922629663
111,-0.8517989333676161,-1.504460147192615
112,-1.2044244864012272,-1.8030368595406858
113,0.7657526325531645,-0.9099748338290775
114,0.42274170486826873,-0.9914357542719047
115,1.3039586537806422,-1.0851789862003085
116,1.374305873005602,-0.8094983205420145
117,1.0643432621822382,-0.5262013714127496
118,-1.731854669642083,-1.7543502663957895
119,-0.11653579180038275,-1.2905466359233817
120,-0.24678525652528857,-1.142557171318869
121,0.08013430598982323,-0.9709238663839587
122,-1.1363793548702434,-0.8160293319804064
123,0.014022255701050678,-0.4919807460188108
124,1.016297138302299,-0.4908482031199045
125,1.0940768683708662,-0.9994424750748216
126,-0.02974946154452401,-1.1744945627573993
127,0.010737458244122434,-0.8141759249707639
128,0.7460379156875349,-0.8339341218930028
129,0.3000588179330207,-1.6137539536507275
130,0.796450468687239,-0.8966436157965783
131,-1.346204904839932,-1.3910389986498208
132,0.030914479474458693,-0.843705401409595
133,-0.5565332926281109,-0.8767126549117935
134,-0.09370409685564537,-0.909206225518322
135,0.050814533211372644,-0.9525571643960047
136,-0.6256009949628477,-1.2537714100055524
137,-0.3030791325104841,-1.89719547943337
138,1.1435641024893115,-0.6184497816107268
139,2.2412108485374747,-0.10250185954714042
140,-0.49268513673610614,-1.6263692110013053
141,0.7965460730848011,-0.6842964607497717
142,1.7941898361620572,0.08289044247823218
143,1.526770391332071,-0.09850856128312402
144,0.4535227431265999,-0.7636922855062857
145,-1.917813508247769,-2.021581973126537
146,1.7870263782916478,-0.925797106125497
147,-0.4796837607529557,-1.6017477686411965
148,0.5526282053550949,-1.0358960704854783
149,-0.5963201719396267,-1.3301241095256577
150,-0.4341706522641253,-1.0486357546049947
151,0.34673439557075797,-0.5442938787115277
152,-0.9727833997719497,-1.3177574882593923
153,1.6267413434779474,-0.027431308062488724
154,-0.07434079361628704,-0.8408540187191132
155,1.2501014116727143,-0.16393873799153436
156,0.37471492723723426,-0.5633986698344564
157,0.7899729974523884,-0.582182507645223
158,-0.20014996440526014,-0.9703601955828722
159,0.3274499751761765,-0.9196384047597845
160,-1.222464212056438,-1.5442805124866537
161,1.657551969979516,-0.297904441103496
162,0.6034684357882963,-0.7062508322580516
163,1.108129284046428,-0.325386253253778
164,-1.7530911875998572,-1.8166905060327423
165,-0.36077555145203877,-1.0949261625723739
166,1.1352701793013085,-0.5112995040885545
167,-0.4726646057413016,-0.6649177509487662
168,-1.0245875239615578,-1.792105706365669
169,-1.2641622770177812,-1.2134657706925707
170,-0.7991444833707513,-1.4633740069823362
171,-0.6715556554639889,-1.3919817189017567
172,0.9434690903575548,-0.6993793406543684
173,0.22816168769599404,-0.6775210235486836
174,-1.66801961337645,-1.5843045279643575
175,0.11178137706141592,-1.0923839161784112
176,1.2904035806508551,-0.7324481392472088
177,-0.8895559038508045,-1.3493758500462543
178,-1.6074852589162456,-1.2664082706994697
179,0.3661381252987147,-0.9254344389472378
180,-0.6303967886126426,-1.031938007001262
181,1.1803548625541012,-0.8774247167465847
182,-0.652374933147081,-0.9538494593752475
183,0.42506572187126745,-0.5345481329256081
184,0.27603640195516915,-1.1119611266252705
185,1.204217120733336,0.018567743994665875
186,0.1721503863462736,-1.2037152059230867
187,0.889575911353232,-0.9981678560234851
188,1.3586425383335279,-0.23278450955884167
189,-2.1276320339954973,-1.7547560241855686
190,1.4801930610695382,-0.5430824004436092
191,-0.37563758008943404,-1.08823031659933
192,-0.1083199306689431,-0.9663807478482754
193,1.0396660525765904,-0.5674658005505075
194,0.320633277030288,-0.7149628537922659
195,-0.3858660028193964,-0.9791024658579868
196,-1.7176222015127536,-1.6378198007424443
197,-0.49949340267410336,-1.2285433744961127
198,-0.08837959525439026,-1.2988664345943126
199,-1.3946897208232674,-1.6796869543163582
200,1.5824467539477571,-0.39674158496901735
201,1.2571287292067843,-0.5542870911945303
202,-0.48366755779375054,-0.572607418478181
203,-1.4654250354861686,-1.6536086693705156
204,-0.4920533840322638,-1.7064922961875628
205,-1.993940174232536,-2.095289457456696
206,0.8333776985415605,0.10198201219631287
207,0.38449874037837456,-1.1694639592479965
208,-0.7427992139265789,-0.9974418849735457
209,0.0892693779591313,-0.6843711142421465
210,-0.9444089606851602,-1.7339911441328635
211,-0.38856925648165025,-0.7894920312747132
212,-1.1638237695735478,-1.2024056284575275
213,0.6574847071758795,-0.9942858330409817
214,-0.9026933910565872,-1.1938634533155734
215,1.11411250030204,-0.38226591375309027
216,-1.5253145102074053,-1.3335033913781795
217,0.9164690527180547,-0.623521593671077
218,-1.1474146788892918,-1.435602390402574
219,-0.8326078228491283,-0.9272726168862966
220,-0.9165778609532041,-1.1301707532849297
221,-1.5144963320482208,-1.8514832573006301
222,-1.902485450478887,-1.594523105594321
223,-0.3934631039072422,-1.1377640775827504
224,-2.1480833950746074,-1.5246731653435546
225,-0.12750530540567429,-1.4375252358179247
226,0.49908108456835326,-0.3436609343366538
227,-1.402590879802486,-1.7868178684635163
228,0.26006423933902856,-0.9453849688334353
229,-0.9356204196376792,-1.5610339285597563
230,0.37619138011624614,-0.6112929611753093
